EVENT_ID,CZ_NAME_STR,COUNTY,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1128625,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,28,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 49 to 68 degrees. Reported high temperatures ranged from 85 to 105 degrees. On 08/14/23, reported low temperatures ranged from 54 to 74 degrees. Reported high temperatures ranged from 88 to 109 degrees. On 08/15/23, reported low temperatures ranged from 59 to 74 degrees. Reported high temperatures ranged from 82 to 104 degrees. On 08/16/23, reported low temperatures ranged from 56 to 70 degrees. Reported high temperatures ranged from 85 to 104 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,122
1206112,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,7/5/2024,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,194907,Z,28,MFR,0,0,Official NWS Observations, , , , , , , , ,7/13/2024,2100, , , , ,"Persistent high pressure brought excessive heat to the Siskiyou Mountains and Southern Oregon Cascades for 5 consecutive days from July 5th through July 9th, and on July 13th. Advisory conditions occurred from July 10th through July 12th. During the excessive heat, low temperatures were generally in the lower 50s to mid 60s, and high temperatures in the lower 90s to 105 degrees. But, a peak reading was recorded on July 6th of 110 degrees at the Buckhorn Springs RAWS.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,129
992683,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,1/2/2022,2240,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164447,Z,28,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1155605,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,1/9/2024,300,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188151,Z,28,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1155631,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,1/11/2024,2200,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188159,Z,28,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168460,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,3/4/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190033,Z,28,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1224330,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,11/17/2024,1300,Winter Storm, , ,0,0,0,0,OR,PST-8, ,197990,Z,28,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1224337,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), Josephine,11/19/2024,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,197993,Z,28,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
958792,SOUTH CENTRAL OREGON CASCADES (ZONE), Linn,6/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 51 to 56 degrees and the high temperatures ranged from 80 to 91 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 54 to 62 degrees and the high temperatures ranged from 86 to 99 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 56 to 70 degrees and the high temperatures ranged from 88 to 101 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 56 to 60 degrees and the high temperatures ranged from 85 to 99 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",29
967011,SOUTH CENTRAL OREGON CASCADES (ZONE), Linn,8/10/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,159959,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,8/14/2021,1117, , , , ,"On 08/10/21, the reported low temperatures in this zone ranged from 37 to 47 degrees and the high temperatures ranged from 81 to 91 degrees. On 08/11/21, the reported low temperatures in this zone ranged from 54 to 59 degrees and the high temperatures ranged from 82 to 90 degrees. On 08/12/21, the reported low temperatures in this zone ranged from 38 to 59 degrees and the high temperatures ranged from 83 to 91 degrees. On 08/13/21, the reported low temperatures in this zone ranged from 56 to 60 degrees and the reported high temperatures ranged from 80 to 84 degrees. On 08/14/21, the reported low temperatures in this zone ranged from 51 to 59 degrees and the high temperatures ranged from 84 to 87 degrees. On 08/15/21, the reported low temperatures in this zone ranged from 58 to 60 degrees and the high temperatures ranged from 83 to 88 degrees.",A strong ridge supported a heat wave over inland areas of southwest and south central Oregon during this interval.,53
1032210,SOUTH CENTRAL OREGON CASCADES (ZONE), Linn,7/25/2022,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,170267,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2110, , , , ,"On 07/25/22, reported low temperatures in this zone ranged from 52 to 58 degrees.  Reported high temperatures ranged from 83 to 91 degrees. On 07/26/22, reported low temperatures ranged from 53 to 59 degrees. Reported high temperatures ranged from 84 to 93 degrees. On 07/27/22, reported low temperatures ranged from 56 to 59 degrees. Reported high temperatures ranged from 83 to 83 degrees.  On 07/28/22, reported low temperatures ranged from 59 to 59 degrees. Reported high temperatures ranged from 85 to 98 degrees. On 07/29/22, reported low temperatures ranged from 60 to 60 degrees. Reported high temperatures ranged from 86 to 97 degrees. On 07/30/22, reported low temperatures ranged from 60 to 61 degrees. Reported high temperatures ranged from 86 to 99 degrees.  On 07/31/22, reported low temperatures ranged from 57 to 61 degrees. Reported high temperatures ranged from 84 to 94 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest and south central Oregon.,84
1128624,SOUTH CENTRAL OREGON CASCADES (ZONE), Linn,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 54 to 66 degrees. Reported high temperatures ranged from 92 to 100 degrees. On 08/14/23, reported low temperatures ranged from 60 to 72 degrees. Reported high temperatures ranged from 94 to 104 degrees. On 08/15/23, reported low temperatures ranged from 62 to 70 degrees. Reported high temperatures ranged from 91 to 99 degrees. On 08/16/23, reported low temperatures ranged from 62 to 72 degrees. Reported high temperatures ranged from 93 to 100 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,121
1206111,SOUTH CENTRAL OREGON CASCADES (ZONE), Linn,7/5/2024,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,194907,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,7/13/2024,2100, , , , ,"Persistent high pressure brought excessive heat to the South Central Oregon Cascades for 5 consecutive days from July 5th through July 9th, and on July 13th. Advisory conditions occurred from July 10th through July 12th. During the excessive heat, low temperatures were generally in the lower 50s to lower 60s, and high temperatures in the lower 90s to 105 degrees.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,131
958792,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,6/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 51 to 56 degrees and the high temperatures ranged from 80 to 91 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 54 to 62 degrees and the high temperatures ranged from 86 to 99 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 56 to 70 degrees and the high temperatures ranged from 88 to 101 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 56 to 60 degrees and the high temperatures ranged from 85 to 99 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",29
967011,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,8/10/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,159959,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,8/14/2021,1117, , , , ,"On 08/10/21, the reported low temperatures in this zone ranged from 37 to 47 degrees and the high temperatures ranged from 81 to 91 degrees. On 08/11/21, the reported low temperatures in this zone ranged from 54 to 59 degrees and the high temperatures ranged from 82 to 90 degrees. On 08/12/21, the reported low temperatures in this zone ranged from 38 to 59 degrees and the high temperatures ranged from 83 to 91 degrees. On 08/13/21, the reported low temperatures in this zone ranged from 56 to 60 degrees and the reported high temperatures ranged from 80 to 84 degrees. On 08/14/21, the reported low temperatures in this zone ranged from 51 to 59 degrees and the high temperatures ranged from 84 to 87 degrees. On 08/15/21, the reported low temperatures in this zone ranged from 58 to 60 degrees and the high temperatures ranged from 83 to 88 degrees.",A strong ridge supported a heat wave over inland areas of southwest and south central Oregon during this interval.,53
1032210,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,7/25/2022,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,170267,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2110, , , , ,"On 07/25/22, reported low temperatures in this zone ranged from 52 to 58 degrees.  Reported high temperatures ranged from 83 to 91 degrees. On 07/26/22, reported low temperatures ranged from 53 to 59 degrees. Reported high temperatures ranged from 84 to 93 degrees. On 07/27/22, reported low temperatures ranged from 56 to 59 degrees. Reported high temperatures ranged from 83 to 83 degrees.  On 07/28/22, reported low temperatures ranged from 59 to 59 degrees. Reported high temperatures ranged from 85 to 98 degrees. On 07/29/22, reported low temperatures ranged from 60 to 60 degrees. Reported high temperatures ranged from 86 to 97 degrees. On 07/30/22, reported low temperatures ranged from 60 to 61 degrees. Reported high temperatures ranged from 86 to 99 degrees.  On 07/31/22, reported low temperatures ranged from 57 to 61 degrees. Reported high temperatures ranged from 84 to 94 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest and south central Oregon.,84
1128624,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 54 to 66 degrees. Reported high temperatures ranged from 92 to 100 degrees. On 08/14/23, reported low temperatures ranged from 60 to 72 degrees. Reported high temperatures ranged from 94 to 104 degrees. On 08/15/23, reported low temperatures ranged from 62 to 70 degrees. Reported high temperatures ranged from 91 to 99 degrees. On 08/16/23, reported low temperatures ranged from 62 to 72 degrees. Reported high temperatures ranged from 93 to 100 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,121
1206111,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,7/5/2024,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,194907,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,7/13/2024,2100, , , , ,"Persistent high pressure brought excessive heat to the South Central Oregon Cascades for 5 consecutive days from July 5th through July 9th, and on July 13th. Advisory conditions occurred from July 10th through July 12th. During the excessive heat, low temperatures were generally in the lower 50s to lower 60s, and high temperatures in the lower 90s to 105 degrees.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,131
992582,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,12/24/2021,900,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164418,Z,27,MFR,0,0,COOP Observer,,,,,,,,,,,,,,,,,
992695,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,1/3/2022,700,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164447,Z,27,MFR,0,0,Department of Highways,,,,,,,,,,,,,,,,,
1089825,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,3/9/2023,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179021,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1089821,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,3/23/2023,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179023,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1089846,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,3/27/2023,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179025,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1155604,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,1/9/2024,300,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188151,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1155630,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,1/11/2024,2200,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188159,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1165319,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,2/13/2024,2200,Winter Storm, , ,0,0,0,0,OR,PST-8, ,189471,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1165325,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,2/25/2024,2200,Winter Storm, , ,0,0,0,0,OR,PST-8, ,189474,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1165337,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,2/28/2024,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,189476,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168263,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,3/1/2024,0,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190031,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168457,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,3/4/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190033,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1224329,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,11/17/2024,1300,Winter Storm, , ,0,0,0,0,OR,PST-8, ,197990,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1224335,SOUTH CENTRAL OREGON CASCADES (ZONE), Lane,11/19/2024,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,197993,Z,27,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1128618,SOUTH CENTRAL OREGON COAST (ZONE), Linn,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,21,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 52 to 58 degrees. Reported high temperatures ranged from 66 to 85 degrees. On 08/14/23, reported low temperatures ranged from 52 to 60 degrees. Reported high temperatures ranged from 67 to 95 degrees. On 08/15/23, reported low temperatures ranged from 52 to 64 degrees. Reported high temperatures ranged from 72 to 97 degrees. On 08/16/23, reported low temperatures ranged from 56 to 60 degrees. Reported high temperatures ranged from 67 to 88 degrees. A record high temperature of 79 degrees was reported at North Bend, Southwest Oregon Regional Airport on 8/14/23.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,115
1206106,SOUTH CENTRAL OREGON COAST (ZONE), Linn,7/4/2024,1200,Excessive Heat, , ,1,0,0,0,OR,PST-8, ,194907,Z,21,MFR,0,0,Official NWS Observations, , , , , , , , ,7/9/2024,1700, , , , ,"Strong high pressure brought excessive heat to the coastal/Coquille Valley portion of the south central Oregon coast from July 4th through July 9th. The excessive heat extended all the way to the coast during the peak of the heat wave from July 5th through July 6th. Low temperatures were in the lower 50s to lower 60s, and high temperatures mainly in the mid 80s to mid 90s, except 100 to 107 degrees in the Coquille Valley on July 5th and 6th. Record high temperatures were reached at the Southwest Oregon Regional Airport in North Bend of 84 degrees on July 5th and 86 degrees on July 6th. The Oregon State Medical Examiner's Office reported a potentially heat related death of a 33 year old male on July 7th.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,125
1128618,SOUTH CENTRAL OREGON COAST (ZONE), Lane,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,21,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 52 to 58 degrees. Reported high temperatures ranged from 66 to 85 degrees. On 08/14/23, reported low temperatures ranged from 52 to 60 degrees. Reported high temperatures ranged from 67 to 95 degrees. On 08/15/23, reported low temperatures ranged from 52 to 64 degrees. Reported high temperatures ranged from 72 to 97 degrees. On 08/16/23, reported low temperatures ranged from 56 to 60 degrees. Reported high temperatures ranged from 67 to 88 degrees. A record high temperature of 79 degrees was reported at North Bend, Southwest Oregon Regional Airport on 8/14/23.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,115
1206106,SOUTH CENTRAL OREGON COAST (ZONE), Lane,7/4/2024,1200,Excessive Heat, , ,1,0,0,0,OR,PST-8, ,194907,Z,21,MFR,0,0,Official NWS Observations, , , , , , , , ,7/9/2024,1700, , , , ,"Strong high pressure brought excessive heat to the coastal/Coquille Valley portion of the south central Oregon coast from July 4th through July 9th. The excessive heat extended all the way to the coast during the peak of the heat wave from July 5th through July 6th. Low temperatures were in the lower 50s to lower 60s, and high temperatures mainly in the mid 80s to mid 90s, except 100 to 107 degrees in the Coquille Valley on July 5th and 6th. Record high temperatures were reached at the Southwest Oregon Regional Airport in North Bend of 84 degrees on July 5th and 86 degrees on July 6th. The Oregon State Medical Examiner's Office reported a potentially heat related death of a 33 year old male on July 7th.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,125
730408,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/12/2018,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122002,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
731076,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/19/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122133,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
731078,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/20/2018,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122134,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
732117,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/22/2018,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122279,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
732119,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/26/2018,2300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122280,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
791304,SOUTH CENTRAL OREGON COAST (ZONE), Lane,1/1/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,132253,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
795802,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/6/2019,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133021,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
798137,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/18/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133392,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
799932,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/3/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133670,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
799933,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/4/2019,300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133671,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
799934,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/5/2019,300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133672,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
854540,SOUTH CENTRAL OREGON COAST (ZONE), Lane,10/30/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,142282,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
858651,SOUTH CENTRAL OREGON COAST (ZONE), Lane,11/27/2019,2153,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,143132,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
858652,SOUTH CENTRAL OREGON COAST (ZONE), Lane,11/28/2019,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,143133,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
858654,SOUTH CENTRAL OREGON COAST (ZONE), Lane,11/29/2019,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,143134,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
867387,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/4/2020,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,144494,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
869255,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/18/2020,323,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,144746,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
869323,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/18/2020,2300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,144747,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
872034,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/15/2020,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,145229,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
920153,SOUTH CENTRAL OREGON COAST (ZONE), Lane,11/8/2020,1929,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,152757,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
926608,SOUTH CENTRAL OREGON COAST (ZONE), Lane,12/29/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,153874,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
937832,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/15/2021,2300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,155476,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
940970,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/30/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,155886,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
990364,SOUTH CENTRAL OREGON COAST (ZONE), Lane,12/27/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164044,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
990744,SOUTH CENTRAL OREGON COAST (ZONE), Lane,12/30/2021,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164099,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
991025,SOUTH CENTRAL OREGON COAST (ZONE), Lane,1/1/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164156,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
999093,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/22/2022,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165306,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
999611,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/23/2022,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165307,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
999609,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/25/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165377,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1001807,SOUTH CENTRAL OREGON COAST (ZONE), Lane,3/10/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165712,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1007871,SOUTH CENTRAL OREGON COAST (ZONE), Lane,4/15/2022,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,166629,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1060933,SOUTH CENTRAL OREGON COAST (ZONE), Lane,12/14/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175012,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1060934,SOUTH CENTRAL OREGON COAST (ZONE), Lane,12/15/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175013,Z,21,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1080520,SOUTH CENTRAL OREGON COAST (ZONE), Lane,1/29/2023,1900,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,177654,Z,21,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1080522,SOUTH CENTRAL OREGON COAST (ZONE), Lane,1/31/2023,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,177655,Z,21,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1083699,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/1/2023,1,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178162,Z,21,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083702,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/14/2023,2246,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178163,Z,21,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083703,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/16/2023,115,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178164,Z,21,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083704,SOUTH CENTRAL OREGON COAST (ZONE), Lane,2/24/2023,10,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178165,Z,21,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
